Plan_Tarihi;Hat_Kodu;Hat_Adi;Is_Emri_Sira;Urun_Kodu;Urun_Adi;Malzeme_Kodu;Izolasyon_Cinsi;Zorluk_Derecesi;Planlanan_Bobin;Planlanan_Metraj;Bobin_Metraj;Operator_Kodu;Tahmini_Sure_Saat;Bakim_Gunu;Kapasite_Kullanim
9.10.2025;XTR-2001;Özel Üretim Extruder Hattı Epsilon;92;KBL-701;Fiber Optik SM 12C Dış Tesisat;FO-SM-9;LSZH;8;10;10000;1000;OPR-2004;Nis.76;False;34.8
9.10.2025;XTR-2001;Özel Üretim Extruder Hattı Epsilon;93;KBL-702;Fiber Optik MM 24C Data Center;FO-SM-9;LSZH;9;35;28000;800;OPR-2004;Ara.59;False;86.7
9.10.2025;XTR-2001;Özel Üretim Extruder Hattı Epsilon;94;KBL-702;Fiber Optik MM 24C Data Center;FO-SM-9;LSZH;9;8;6400;800;OPR-2004;Mar.59;False;98.5
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;95;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;11;2200;200;OPR-2003;0.77;False;2.0
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;96;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;53;7950;150;OPR-2003;2.Eyl;False;9.Nis
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;97;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;6;900;150;OPR-2003;0.7;False;10.�ub
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;98;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;21;2100;100;OPR-2003;1.Ara;False;12.�ub
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;99;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;12;1200;100;OPR-2003;0.93;False;13.Mar
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;100;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;55;5500;100;OPR-2003;Oca.83;False;18.Nis
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;101;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;30;4500;150;OPR-2003;Oca.41;False;22.May
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;102;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;5;750;150;OPR-2003;0.67;False;23.�ub
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;103;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;44;4400;100;OPR-2003;1.Haz;False;27.Mar
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;104;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;32;6400;200;OPR-2003;Oca.67;False;33.2
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;105;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;19;1900;100;OPR-2003;1.A�u;False;35.0
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;106;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;43;8600;200;OPR-2003;2.Eyl;False;43.0
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;107;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;20;3000;150;OPR-2003;1.Kas;False;45.7
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;108;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;55;11000;200;OPR-2003;�ub.55;False;55.9
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;109;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;44;6600;150;OPR-2003;Oca.82;False;62.0
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;110;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;26;2600;100;OPR-2003;Oca.23;False;64.4
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;111;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;32;6400;200;OPR-2003;Oca.67;False;70.4
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;112;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;8;1200;150;OPR-2003;0.76;False;71.5
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;113;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;26;5200;200;OPR-2003;Oca.33;False;76.3
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;114;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;50;10000;200;OPR-2003;�ub.36;False;85.6
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;115;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;51;10200;200;OPR-2003;�ub.26;False;95.0
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;116;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;42;4200;100;OPR-2003;Oca.56;False;98.9
9.10.2025;XTR-2002;Standart Extruder Hattı Zeta;117;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;7;700;100;OPR-2003;0.83;False;99.5
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;118;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;50;3000;60;OPR-2003;�ub.44;False;6.�ub
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;119;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;31;1860;60;OPR-2003;1.A�u;False;10.0
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;120;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;19;1520;80;OPR-2003;Oca.47;False;13.Oca
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;121;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;56;3360;60;OPR-2003;�ub.64;False;20.0
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;122;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;16;1600;100;OPR-2003;Oca.37;False;23.Mar
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;123;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;22;2200;100;OPR-2003;Oca.66;False;27.Eyl
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;124;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;57;5700;100;OPR-2003;Mar.33;False;39.6
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;125;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;40;2400;60;OPR-2003;2.Oca;False;44.5
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;126;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;7;420;60;OPR-2003;1.0;False;45.4
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;127;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;37;2960;80;OPR-2003;�ub.21;False;51.5
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;128;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;59;4720;80;OPR-2003;3.Ara;False;61.2
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;129;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;47;4700;100;OPR-2003;�ub.85;False;70.9
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;130;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;46;3680;80;OPR-2003;�ub.58;False;78.4
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;131;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;8;800;100;OPR-2003;0.98;False;80.1
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;132;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;28;2800;100;OPR-2003;Oca.94;False;85.8
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;133;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;57;3420;60;OPR-2003;�ub.68;False;92.9
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;134;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;17;1700;100;OPR-2003;Oca.42;False;96.4
9.10.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;135;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;16;1280;80;OPR-2003;Oca.34;False;99.0
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;136;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;40;8000;200;OPR-2001;Oca.61;False;6.Oca
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;137;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;55;11000;200;OPR-2001;2.Haz;False;14.Nis
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;138;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;11;1650;150;OPR-2001;0.77;False;15.Haz
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;139;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;21;3150;150;OPR-2001;0.99;False;18.0
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;140;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;35;7000;200;OPR-2001;Oca.47;False;23.Mar
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;141;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;54;16200;300;OPR-2001;�ub.56;False;35.6
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;142;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;33;9900;300;OPR-2001;Oca.67;False;43.1
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;143;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;34;8500;250;OPR-2001;Oca.58;False;49.5
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;144;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;43;8600;200;OPR-2001;1.Tem;False;56.1
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;145;KBL-902;H07RN-F 3G2.5 mm² Kauçuk Seyyar;CU-ETP;Kauçuk;3;9;1350;150;OPR-2001;0.64;False;57.1
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;146;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;50;5000;100;OPR-2001;1.A�u;False;60.9
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;147;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;23;6900;300;OPR-2001;Oca.25;False;66.1
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;148;KBL-902;H07RN-F 3G2.5 mm² Kauçuk Seyyar;CU-ETP;Kauçuk;3;6;900;150;OPR-2001;0.57;False;66.8
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;149;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;45;9000;200;OPR-2001;Oca.65;False;73.6
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;150;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;17;3400;200;OPR-2001;0.85;False;76.2
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;151;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;38;3800;100;OPR-2001;0.91;False;79.1
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;152;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;46;6900;150;OPR-2001;Oca.56;False;84.3
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;153;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;20;4000;200;OPR-2001;0.93;False;87.3
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;154;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;44;11000;250;OPR-2001;Oca.94;False;95.6
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;155;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;8;2400;300;OPR-2001;0.62;False;97.5
9.10.2025;XTR-2004;Kombine Extruder Hattı Theta;156;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;33;3300;100;OPR-2001;0.83;False;100.0
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;157;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;46;4600;100;OPR-2004;Mar.67;False;16.0
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;158;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;47;2820;60;OPR-2004;3.Kas;False;25.A�u
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;159;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;35;3500;100;OPR-2004;�ub.93;False;37.9
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;160;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;12;960;80;OPR-2004;Oca.39;False;41.2
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;161;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;46;4600;100;OPR-2004;Mar.67;False;57.2
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;162;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;25;1500;60;OPR-2004;2.Oca;False;62.4
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;163;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;31;1860;60;OPR-2004;�ub.31;False;68.9
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;164;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;48;2880;60;OPR-2004;Mar.16;False;78.9
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;165;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;12;1200;100;OPR-2004;1.Nis;False;83.1
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;166;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;34;3400;100;OPR-2004;�ub.87;False;94.9
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;167;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;7;700;100;OPR-2004;1.Tem;False;97.3
9.10.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;168;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;7;560;80;OPR-2004;1.Eyl;False;99.2
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;1;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;18;4500;250;OPR-1001;0.92;False;3.Oca
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;2;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;37;3700;100;OPR-1001;0.82;False;5.Tem
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;3;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;58;5800;100;OPR-1001;0.99;False;9.Tem
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;4;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;14;3500;250;OPR-1001;0.8;False;12.�ub
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;5;KBL-902;H07RN-F 3G2.5 mm² Kauçuk Seyyar;CU-ETP;Kauçuk;3;44;6600;150;OPR-1001;Oca.28;False;16.Tem
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;6;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;52;5200;100;OPR-1001;0.92;False;20.Mar
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;7;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;51;5100;100;OPR-1001;0.91;False;23.Eyl
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;8;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;36;10980;305;OPR-1001;Oca.84;False;31.May
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;9;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;57;5700;100;OPR-1001;1.Tem;False;35.5
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;10;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;14;4270;305;OPR-1001;0.99;False;38.4
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;11;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;11;1100;100;OPR-1001;0.5;False;39.2
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;12;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;40;12200;305;OPR-1001;2.0;False;47.7
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;13;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;30;3000;100;OPR-1001;0.74;False;49.8
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;14;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;9;2745;305;OPR-1001;0.79;False;51.7
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;15;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;33;9900;300;OPR-1001;1.May;False;58.5
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;16;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;48;4800;100;OPR-1001;0.96;False;61.9
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;17;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;32;8000;250;OPR-1001;Oca.36;False;67.4
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;18;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;12;3000;250;OPR-1001;0.74;False;69.5
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;19;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;27;2700;100;OPR-1001;0.61;False;71.4
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;20;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;41;4100;100;OPR-1001;0.87;False;74.2
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;21;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;48;14640;305;OPR-1001;�ub.31;False;84.4
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;22;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;36;9000;250;OPR-1001;Oca.49;False;90.6
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;23;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;33;3300;100;OPR-1001;0.69;False;92.9
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;24;KBL-902;H07RN-F 3G2.5 mm² Kauçuk Seyyar;CU-ETP;Kauçuk;3;23;3450;150;OPR-1001;0.88;False;95.3
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;25;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;7;2100;300;OPR-1001;0.54;False;96.8
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;26;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;8;2400;300;OPR-1001;0.58;False;98.5
10.10.2025;XTR-1001;Mikro Extruder Hattı Alfa;27;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;13;1300;100;OPR-1001;0.44;False;99.4
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;28;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;5;1000;200;OPR-1005;0.68;False;1.0
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;29;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;5;750;150;OPR-1005;0.71;False;1.A�u
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;30;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;54;8100;150;OPR-1005;�ub.57;False;10.Mar
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;31;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;52;7800;150;OPR-1005;�ub.49;False;18.Nis
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;32;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;20;2000;100;OPR-1005;Oca.23;False;20.May
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;33;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;36;3600;100;OPR-1005;Oca.66;False;24.�ub
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;34;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;44;4400;100;OPR-1005;Oca.88;False;28.A�u
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;35;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;18;3600;200;OPR-1005;Oca.32;False;32.6
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;36;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;45;9000;200;OPR-1005;�ub.47;False;41.9
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;37;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;8;1600;200;OPR-1005;0.74;False;43.6
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;38;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;43;6450;150;OPR-1005;�ub.15;False;50.3
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;39;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;37;7400;200;OPR-1005;2.Oca;False;58.0
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;40;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;33;4950;150;OPR-1005;Oca.77;False;63.2
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;41;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;8;1200;150;OPR-1005;0.82;False;64.4
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;42;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;46;6900;150;OPR-1005;�ub.26;False;71.6
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;43;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;22;4400;200;OPR-1005;Oca.51;False;76.2
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;44;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;43;8600;200;OPR-1005;�ub.53;False;85.2
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;45;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;22;3300;150;OPR-1005;Oca.35;False;88.6
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;46;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;48;7200;150;OPR-1005;�ub.34;False;96.1
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;47;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;16;2400;150;OPR-1005;Oca.13;False;98.6
10.10.2025;XTR-1002;Standart Extruder Hattı Beta;48;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;5;1000;200;OPR-1005;0.59;False;99.6
10.10.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;49;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;51;3060;60;OPR-2005;Mar.52;False;7.Oca
10.10.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;50;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;20;2000;100;OPR-2005;2.�ub;False;11.Tem
10.10.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;51;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;39;3120;80;OPR-2005;Mar.16;False;18.Eyl
10.10.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;52;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;11;660;60;OPR-2005;Oca.35;False;20.May
10.10.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;53;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;9;900;100;OPR-2005;Oca.24;False;22.May
10.10.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;54;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;58;5800;100;OPR-2005;Nis.71;False;36.0
10.10.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;55;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;47;2820;60;OPR-2005;3.Mar;False;42.5
